Suburb,SalePrice
Fitzroy,456800.0
Fitzroy,717730.0
Fitzroy,437985.0
Fitzroy,849100.0
Fitzroy,692730.0
Fitzroy,688681.6666666665
Fitzroy,3268545.0
Fitzroy,932140.0
Fitzroy North,671875.9
Fitzroy North,894020.0
Fitzroy North,897820.0
Fitzroy North,1101650.0
Fitzroy North,1663740.0
Fitzroy North,1056459.5
Fitzroy North,671875.9
Fitzroy North,1369895.0
Fitzroy North,381105.0
Fitzroy North,1402495.0
Fitzroy North,977960.0
Fitzroy North,1051965.0
Fitzroy North,1112570.0
Fitzroy North,1433970.0
Fitzroy North,770350.0
Fitzroy North,916225.0
Fitzroy North,671875.9
Fitzroy North,1348230.0
Fitzroy North,1569350.0
Fitzroy North,1564740.0
Fitzroy North,1647660.0
Fitzroy North,1970790.0
Fitzroy North,1130850.0
Fitzroy North,1855290.0
Fitzroy North,2766110.0
Fitzroy North,1825220.0
Fitzroy North,1149325.0
Fitzroy North,1193445.0
Fitzroy North,1252218.0
Fitzroy North,1489275.0
Fitzroy North,1084505.0
Fitzroy North,1616955.0
Fitzroy North,1118880.0
Fitzroy North,713885.0
Fitzroy North,1069284.9999999998
Fitzroy North,742505.0
Fitzroy North,1650245.0
Fitzroy North,934321.0
Fitzroy North,1112485.0
Fitzroy North,1538435.0
Fitzroy North,1141745.0
Fitzroy North,392943.66666666674
Fitzroy North,762885.0
Fitzroy North,695605.0
Fitzroy North,1681890.0
Fitzroy North,933210.0
Fitzroy North,1625505.0
Fitzroy North,1549535.0
Fitzroy North,1482460.0
Fitzroy North,1869310.0
Fitzroy North,595355.0
Fitzroy North,1365410.0
Fitzroy North,1408030.0
Fitzroy North,1918480.0
Fitzroy North,1122975.0
Fitzroy North,1514470.0
Fitzroy North,676185.0
Fitzroy North,663420.0
Fitzroy North,1157635.0
Fitzroy North,1440150.0
Fitzroy North,1116700.0
Flemington,913340.0
Flemington,396281.30952380947
Flemington,330735.0
Flemington,396281.30952380947
Flemington,400720.0
Flemington,973410.0
Flemington,414790.0
Flemington,427687.5
Flemington,1144650.0
Flemington,1134330.0
Flemington,920735.0
Flemington,893890.0
Flemington,810520.0
Flemington,465510.0
Flemington,827325.0
Flemington,936620.0
Flemington,1006020.0
Flemington,920385.0
Flemington,1142740.0
Flemington,1652916.6666666665
Flemington,1086185.0
Flemington,396281.30952380947
Flemington,437175.0
Flemington,404570.0
Flemington,595270.0
Flemington,454488.45238095237
Flemington,371690.0
Flemington,1100800.0
Flemington,902715.0
Flemington,1252215.0
Flemington,1038485.0
Flemington,384275.0
Flemington,423041.6666666666
Flemington,1132190.0
Flemington,437175.0
Footscray,989325.0
Footscray,276292.3095238095
Footscray,1191150.0
Footscray,440006.6666666666
Footscray,1005845.0
Footscray,829930.0
Footscray,1334850.0
Footscray,998630.0
Footscray,237538.14285714287
Footscray,876625.0
Footscray,237538.14285714287
Footscray,929620.0
Footscray,573326.0
Footscray,380353.44
Footscray,644465.0
Footscray,337083.33333333326
Footscray,904015.0
Footscray,402840.0
Footscray,386890.0
Footscray,770150.0
Footscray,1157305.0
Footscray,1152655.0
Footscray,438135.0
Footscray,807390.0
Footscray,1240423.3333333333
Footscray,628965.0
Footscray,820990.0
Footscray,748505.0
Footscray,308994.2857142857
Footscray,1144325.0
Footscray,764650.0
Footscray,896200.0
Footscray,823690.0
Footscray,1441170.0
Footscray,799280.0
Footscray,422420.0
Footscray,665525.0
Footscray,917010.0
Footscray,1455025.0
Footscray,962830.0
Footscray,828740.0
Footscray,314373.3333333334
Footscray,424583.44
Footscray,443691.66666666674
Footscray,1077630.0
Footscray,314284.0
Footscray,788545.0
Footscray,855860.0
Footscray,354730.0
Footscray,1139115.0
Footscray,793285.0
Footscray,548200.0
Footscray,358184.2857142857
Footscray,286044.9761904762
Footscray,900185.0
Footscray,921095.0
Footscray,277054.1428571429
Footscray,893120.0
Footscray,386285.0
Footscray,743405.0
Footscray,966600.0
Footscray,699025.0
Footscray,805150.0
Footscray,861685.0
Footscray,829665.0
Footscray,810845.0
Footscray,700555.0
Footscray,781990.0
Footscray,321020.0
Footscray,711151.6666666665
Footscray,821340.0
Footscray,452927.55
Footscray,814170.0
Footscray,388880.0
Footscray,942645.0
Footscray,812915.0
Footscray,330184.2857142857
Footscray,876190.0
Footscray,805830.0
Footscray,717197.0
Footscray,851995.0
Footscray,1191150.0
Footscray,330184.2857142857
Footscray,928195.0
Footscray,890370.0
Footscray,451385.0
Footscray,932827.0
Footscray,752815.0
Footscray,1644040.0
Footscray,787595.0
Footscray,754665.0
Glen Iris,1772350.0
Glen Iris,1462955.0
Glen Iris,3381930.0
Glen Iris,3522490.0
Glen Iris,1948600.0
Glen Iris,2142930.0
Glen Iris,615580.0
Glen Iris,3382330.0
Glen Iris,1582250.0
Glen Iris,1410530.0
Glen Iris,1651380.0
Glen Iris,2284610.0
Glen Iris,1457020.0
Glen Iris,1502865.7142857143
Glen Iris,2267715.0
Glen Iris,2366940.0
Glen Iris,2439330.0
Glen Iris,2596160.0
Glen Iris,569470.0
Glen Iris,1502865.7142857143
Glen Iris,2169795.0
Glen Iris,2144180.0
Glen Iris,1711110.0
Glen Iris,2906140.0
Glen Iris,2054905.0
Glen Iris,1141358.6666666667
Glen Iris,2111070.0
Glen Iris,2742110.0
Glen Iris,461670.0
Glen Iris,1316070.0
Glen Iris,2052420.0
Glen Iris,1379860.0
Glen Iris,2241880.0
Glen Iris,1435315.0
Glen Iris,2060210.0
Glen Iris,945375.0
Glen Iris,1507640.0
Glen Iris,2099220.0
Glen Iris,2670780.0
Glen Iris,598670.0
Glen Iris,1744035.0
Glen Iris,421749.6666666666
Glen Iris,1582430.0
Glen Iris,3242350.0
Glen Iris,1867195.0
Glen Iris,316910.0
Glen Iris,724365.0
Glen Iris,2296600.0
Glen Iris,1322475.0
Glen Iris,1561990.0
Glen Iris,1812495.0
Glen Iris,2976910.0
Glen Iris,1830848.0
Glen Iris,484920.0
Glen Iris,2237105.0
Glen Iris,2131180.0
Glen Iris,2180835.0
Glen Iris,571190.0
Glen Iris,649110.0
Glen Iris,2248880.0
Glen Iris,1974375.0
Glen Iris,536365.0
Glen Iris,1534100.0
Glen Iris,1422670.0
Glen Iris,973980.0
Glen Iris,609055.0
Glen Iris,461320.0
Glen Iris,1967100.0
Glen Iris,1235725.0
Glen Iris,1951605.0
Glen Iris,2868750.0
Glen Iris,2558640.0
Glen Iris,1951400.0
Glen Iris,323670.0
Glen Iris,2094530.0
Glen Iris,2926800.0
Glen Iris,1800930.0
Glen Iris,1835825.0
Glen Iris,1834760.0
Glen Iris,517120.0
Glen Iris,2018765.0
Glen Iris,1419677.5
Glen Iris,2067715.0
Glen Iris,2390040.0
Glen Iris,3661420.0
Glen Iris,2852260.0
Glen Iris,529005.0
Glen Iris,2070520.0
Glen Iris,471650.0
Glen Iris,751900.0
Glen Iris,1705455.0
Glen Iris,2334360.0
Glen Iris,532210.0
Glen Iris,2013775.0
Glen Iris,2069020.0
Glen Iris,1789225.0
Glen Iris,2019630.0
Glen Iris,692860.0
Glen Iris,653380.0
Glen Iris,1509050.0
Glen Iris,2567240.0
Glen Iris,1139290.0
Glen Iris,631755.0
Glen Iris,2509110.0
Glen Iris,1708705.0
Glen Iris,601360.0
Glen Iris,1568765.0
Glen Iris,1310575.0
Glen Iris,389120.0
Glen Iris,2061180.0
Glen Iris,2284620.0
Glen Iris,2264040.0
Glen Iris,2214890.0
Glen Iris,3000560.0
Glen Iris,483510.0
Glen Iris,3498060.0
Glen Iris,2104080.0
Glen Iris,2092781.57
Glen Iris,1619680.0
Glen Iris,1948515.0
Glen Iris,2060711.57
Glen Iris,1213375.0
Glen Iris,2413660.0
Glen Iris,560670.0
Glenroy,657325.0
Glenroy,631932.0
Glenroy,482165.0
Glenroy,561497.5
Glenroy,806710.0
Glenroy,953948.33
Glenroy,745537.38
Glenroy,590720.0
Glenroy,780485.0
Glenroy,898855.0
Glenroy,758650.0
Glenroy,429710.0
Glenroy,762093.88
Glenroy,1054357.18
Glenroy,514680.0
Glenroy,639685.78
Glenroy,768959.0
Glenroy,721310.0
Glenroy,694833.3333333333
Glenroy,760740.0
Glenroy,490870.0
Glenroy,505980.0
Glenroy,806299.0
Glenroy,675520.3333333335
Glenroy,531770.0
Glenroy,710342.0
Glenroy,617322.0
Glenroy,715821.09
Glenroy,702091.38
Glenroy,738380.0
Glenroy,801810.0
Glenroy,812755.0
Glenroy,308410.0
Glenroy,493400.0
Glenroy,787545.0
Glenroy,342010.0
Glenroy,618120.0
Glenroy,448335.0
Glenroy,635835.0
Glenroy,462360.0
Glenroy,412948.88
Glenroy,773380.0
Glenroy,762205.0
Glenroy,584450.0
Glenroy,722625.0
Glenroy,622781.6666666667
Glenroy,772467.75
Glenroy,562533.4
Glenroy,735199.0
Glenroy,576282.5
Glenroy,658746.6566666667
Glenroy,777585.0
Glenroy,486585.0
Glenroy,598038.3333333335
Glenroy,631005.0
Glenroy,375310.0
Glenroy,597076.38
Glenroy,747645.0
Glenroy,652390.0
Glenroy,577999.14
Glenroy,618157.5
Glenroy,564040.0
Glenroy,493630.0
Glenroy,620515.0
Glenroy,1086529.99
Glenroy,634706.0
Glenroy,629805.0
Glenroy,716120.0
Glenroy,642550.0
Glenroy,745261.0
Glenroy,477570.0
Glenroy,723317.08
Glenroy,592315.0
Glenroy,691630.0
Glenroy,543620.26
Glenroy,954020.0
Glenroy,690535.02
Glenroy,652330.0
Glenroy,696435.0
Glenroy,439520.0
Glenroy,600419.1666666667
Glenroy,452925.0
Glenroy,567402.5
Glenroy,721035.0
Glenroy,792665.0
Glenroy,319750.0
Glenroy,799640.0
Glenroy,648940.0
Gowanbrae,684900.0
Gowanbrae,513275.0
Gowanbrae,484240.0
Gowanbrae,552855.0
Gowanbrae,476620.0
Gowanbrae,757877.0
Gowanbrae,727637.1666666667
Gowanbrae,777430.0
Gowanbrae,486590.0
Gowanbrae,566208.3333333334
Gowanbrae,442725.0
Gowanbrae,859949.99
Gowanbrae,558918.3333333334
Gowanbrae,727637.1666666667
Hadfield,636250.0
Hadfield,693740.0
Hadfield,605210.0
Hadfield,630880.0
Hadfield,889086.63
Hadfield,765097.0
Hadfield,666244.0
Hadfield,799050.0
Hadfield,802017.76
Hadfield,532555.0000000001
Hadfield,764877.0
Hadfield,479720.0
Hadfield,755730.0
Hadfield,639000.6666666667
Hadfield,710809.0
Hadfield,770964.0
Hadfield,974340.0
Hadfield,703200.0
Hadfield,719971.0
Hadfield,638013.0
Hadfield,670312.0
Hadfield,548490.0
Hadfield,742070.0
Hadfield,771885.0
Hadfield,694814.84
Hadfield,588128.54
Hadfield,542300.0
Hadfield,539319.14
Hadfield,659512.0
Hadfield,680708.87
Hadfield,687044.0
Hadfield,603714.0
Hadfield,419806.38
Hadfield,915485.0
Hadfield,740181.0
Hadfield,806240.0
Hadfield,697483.06
Hadfield,690275.0
Hadfield,444615.0
Hadfield,860980.0
Hadfield,537968.88
Hadfield,667392.0
Hadfield,689210.9
Hadfield,577565.78
Hampton,914005.0
Hampton,583955.0
Hampton,2581600.0
Hampton,861270.0
Hampton,3117350.0
Hampton,2017760.0
Hampton,1635425.0
Hampton,1739770.0
Hampton,1000980.0
Hampton,746995.0
Hampton,2257725.0
Hampton,2071485.0
Hampton,1548048.47
Hampton,1506950.0
Hampton,708890.0
Hampton,1390960.0
Hampton,811550.0
Hampton,594115.0
Hampton,1803740.0
Hampton,2794223.333333333
Hampton,993130.0
Hampton,1224370.0
Hampton,3093080.0
Hampton,1411558.0
Hampton,2573343.2
Hampton,2263620.0
Hampton,2846063.88
Hampton,1967645.0
Hampton,1659525.0
Hampton,1477334.0
Hampton,1373505.0
Hampton,2271595.0
Hampton,2972840.0
Hampton,579895.0
Hampton,1958640.0
Hampton,3123550.0
Hampton,959215.0
Hampton,1534370.0
Hampton,962655.0
Hampton,1073305.0
Hampton,1143670.0
Hampton,1176065.0
Hampton,936405.0
Hampton,1531780.0
Hampton,1411560.0
Hampton,1052760.0
Hampton,2757835.0
Hampton,3026645.0
Hampton,2577210.0
Hampton,959890.0
Hampton,1066935.0
Hampton,1282495.0
Hampton,2806830.0
Hampton,1271200.0
Hampton,1821575.0
Hampton,1521844.0
Hampton,952120.0
Hampton,1074755.0
Hampton,1267425.0
Hampton,1526288.0
Hampton,1046540.0
Hampton,1592005.0
Hampton,2720950.0
Hampton,2408154.4
Hampton,381305.0
Hampton,1135678.0
Hampton,1136645.0
Hampton,2824420.0
Hampton,714400.0
Hampton,464045.0
Hampton,631845.0
Hampton,1381560.0
Hampton,544970.0
Hampton,1707863.47
Hampton,3059250.0
Hampton,1110700.0
Hampton,477710.0
Hampton,1782918.0
Hampton,740025.0
Hampton,1932830.0
Hampton,2208565.0
Hampton,1513262.5
Hampton,1928380.0
Hampton,2131225.0
Hampton,2164925.0
Hampton East,465876.0
Hampton East,1004215.0
Hampton East,1317752.5
Hampton East,1008355.0
Hampton East,1049990.0
Hampton East,1144690.0
Hampton East,742960.0
Hampton East,1148365.0
Hampton East,602040.0
Hampton East,1245960.0
Hampton East,1067795.0
Hampton East,1266280.0
Hampton East,1276655.0
Hampton East,1564255.0
Hampton East,1145700.0
Hampton East,961285.0
Hawthorn,1912330.0
Hawthorn,2125500.0
Hawthorn,2685810.0
Hawthorn,1525420.0
Hawthorn,387050.0
Hawthorn,403635.0
Hawthorn,1273315.0
Hawthorn,702971.6666666667
Hawthorn,653183.3333333333
Hawthorn,563617.5
Hawthorn,460560.0
Hawthorn,680446.38
Hawthorn,731660.0
Hawthorn,1565720.4
Hawthorn,2108340.0
Hawthorn,580370.0
Hawthorn,747065.0
Hawthorn,369900.0
Hawthorn,1384690.0
Hawthorn,1448680.0
Hawthorn,839246.38
Hawthorn,551420.0
Hawthorn,653183.3333333333
Hawthorn,353910.0
Hawthorn,664695.0
Hawthorn,454760.0
Hawthorn,655302.5
Hawthorn,1541050.0
Hawthorn,1448370.0
Hawthorn,637887.3333333333
Hawthorn,437634.0
Hawthorn,528765.0
Hawthorn,1026880.0
Hawthorn,1667170.0
Hawthorn,1770885.0
Hawthorn,2148620.0
Hawthorn,549390.0
Hawthorn,629330.0
Hawthorn,794215.0
Hawthorn,480220.0
Hawthorn,1980510.0
Hawthorn,393530.0
Hawthorn,1973030.0
Hawthorn,373290.0
Hawthorn,602510.0
Hawthorn,1900720.0
Hawthorn,1711810.0
Hawthorn,626530.0
Hawthorn,441275.0
Hawthorn,671250.0
Hawthorn,3029530.0
Hawthorn,650553.3333333333
Hawthorn,462640.0
Hawthorn,1468945.1
Hawthorn,416389.16666666674
Hawthorn,1660851.6666666665
Hawthorn,3914160.0
Hawthorn,608027.5
Hawthorn,590060.0
Hawthorn,1812440.0
Hawthorn,4472610.0
Hawthorn,3039810.0
Hawthorn,613832.5
Hawthorn,805205.0
Hawthorn,1580010.0
Hawthorn,1141470.0
Hawthorn,1165750.0
Hawthorn,1612505.0
Hawthorn,653183.3333333333
Hawthorn,627149.14
Hawthorn,772750.0
Hawthorn,1722685.0
Hawthorn,706243.3333333333
Hawthorn,709092.5
Hawthorn,753210.0
Hawthorn,4693270.0
Hawthorn,413050.0
Hawthorn,722540.0
Hawthorn,1308010.0
Hawthorn,511282.5
Hawthorn,521760.0
Hawthorn,446504.0
Hawthorn,2058760.0
Hawthorn,688045.0
Hawthorn,1736530.0
Hawthorn,1635630.0
Hawthorn,687700.0
Hawthorn,811380.0
Hawthorn,1426610.0
Hawthorn,411010.0
Hawthorn,626590.0
Hawthorn,1479770.2
Hawthorn,634811.04
Hawthorn,2207880.0
Hawthorn,690580.0
Hawthorn,620486.0
Hawthorn,689550.0
Hawthorn,2103215.0
Hawthorn,1379035.0
Hawthorn,1153265.1
Hawthorn,2186450.0
Hawthorn,411685.0
Hawthorn,465770.0
Hawthorn,563567.5
Hawthorn,3787920.0
Hawthorn,1371880.0
Hawthorn,394510.0
Hawthorn,638905.6666666666
Hawthorn,659412.3333333333
Hawthorn,421030.0
Hawthorn,431040.0
Hawthorn,2048295.0
Hawthorn,656200.0
Hawthorn,1943093.333333333
Heidelberg Heights,791940.0
Heidelberg Heights,764000.0
Heidelberg Heights,1012408.88
Heidelberg Heights,696115.0
Heidelberg Heights,849445.0
Heidelberg Heights,781337.5
Heidelberg Heights,586165.0
Heidelberg Heights,1961460.0
Heidelberg Heights,961965.0
Heidelberg Heights,1018790.0
Heidelberg Heights,1083160.0
Heidelberg Heights,636960.0
Heidelberg Heights,990632.5
Heidelberg Heights,775455.0
Heidelberg Heights,653657.5
Heidelberg Heights,662305.0
Heidelberg Heights,715985.0
Heidelberg Heights,591215.0
Heidelberg Heights,888135.0
Heidelberg Heights,1051195.0
Heidelberg Heights,676745.0
Heidelberg Heights,623700.0
Heidelberg Heights,652325.0
Heidelberg Heights,1103030.0
Heidelberg Heights,683150.0
Heidelberg Heights,832320.0
Heidelberg Heights,808910.0
Heidelberg Heights,585525.0
Heidelberg Heights,1087365.0
Heidelberg Heights,948190.0
Heidelberg Heights,955600.0
Heidelberg Heights,652275.0
Heidelberg Heights,490225.0
Heidelberg Heights,934570.0
Heidelberg Heights,768210.0
Heidelberg Heights,596430.0
Heidelberg Heights,991785.0
Heidelberg Heights,978350.0
Heidelberg Heights,481730.0
Heidelberg Heights,616485.0
Heidelberg Heights,578640.0
Heidelberg Heights,625440.0
Heidelberg Heights,603130.0
Heidelberg Heights,632930.0
Heidelberg Heights,907330.55
Heidelberg Heights,530590.0
Heidelberg Heights,699490.0
Heidelberg Heights,1037890.0
Heidelberg Heights,657917.5
Heidelberg West,989210.0
Heidelberg West,718385.0
Heidelberg West,599760.0
Heidelberg West,744690.0
Heidelberg West,907540.0
Heidelberg West,653102.5
Heidelberg West,415885.0
Heidelberg West,430030.0
Heidelberg West,559280.0
Heidelberg West,774862.5
Heidelberg West,708600.0
Heidelberg West,639075.0
Heidelberg West,771997.5
Heidelberg West,622617.5
Heidelberg West,699872.5
Heidelberg West,926340.0
Heidelberg West,849440.0
Heidelberg West,567925.0
Heidelberg West,776772.5
Heidelberg West,626195.0
Heidelberg West,580870.0
Heidelberg West,656655.0
Heidelberg West,733150.0
Heidelberg West,425240.0
Heidelberg West,502850.0
Heidelberg West,875660.0
Heidelberg West,810462.5
Heidelberg West,723825.0
Heidelberg West,705310.0
Heidelberg West,649350.0
Heidelberg West,556520.0
Heidelberg West,800285.0
Heidelberg West,719715.0
Heidelberg West,686680.0
Heidelberg West,1046440.0
Heidelberg West,698780.0
Heidelberg West,699850.0
Heidelberg West,432800.0
Heidelberg West,640755.0
Heidelberg West,1077270.0
Heidelberg West,711580.0
Heidelberg West,633045.0
Heidelberg West,623242.5
Heidelberg West,560605.0
Heidelberg West,594380.0
Heidelberg West,1004000.0
Heidelberg West,627797.5
Heidelberg West,516430.0
Heidelberg West,909210.0
Hughesdale,1373820.0
Hughesdale,516620.1
Hughesdale,1289465.0
Hughesdale,809670.0
Hughesdale,1310050.0
Hughesdale,831925.0
Hughesdale,1066375.0
Hughesdale,624665.0
Hughesdale,1928190.0
Hughesdale,1699510.0
Hughesdale,1690048.88
Hughesdale,456520.6
Hughesdale,492020.0
Hughesdale,1315990.0
Hughesdale,1101406.57
Hughesdale,881970.0
Hughesdale,1434390.0
Hughesdale,480740.1
Hughesdale,531625.0
Hughesdale,485535.8
Hughesdale,1229055.0
Hughesdale,1360295.0
Hughesdale,1019315.0
Hughesdale,1684670.0
Hughesdale,759765.0
Ivanhoe,512340.0
Ivanhoe,526815.0
Ivanhoe,480257.5
Ivanhoe,1996475.0
Ivanhoe,2223650.0
Ivanhoe,1682785.0
Ivanhoe,507535.0
Ivanhoe,1649643.88
Ivanhoe,939873.0
Ivanhoe,1265445.0
Ivanhoe,2437160.0
Ivanhoe,912935.0
Ivanhoe,525915.0
Ivanhoe,961655.0
Ivanhoe,1302080.0
Ivanhoe,882590.0
Ivanhoe,1340210.0
Ivanhoe,1781920.0
Ivanhoe,1002180.0
Ivanhoe,1561990.0
Ivanhoe,875930.0
Ivanhoe,1404475.0
Ivanhoe,860200.0
Ivanhoe,614905.0
Ivanhoe,505645.0
Ivanhoe,413620.0
Ivanhoe,997455.0
Ivanhoe,1317545.0
Ivanhoe,1525715.0
Ivanhoe,693490.0
Ivanhoe,506565.0
Ivanhoe,1297600.0
Ivanhoe,830515.55
Ivanhoe,1021655.0
Ivanhoe,638245.0
Ivanhoe,1530930.0
Ivanhoe,1415080.0
Ivanhoe,1439080.0
Ivanhoe,383425.0
Ivanhoe,859608.0
Ivanhoe,526815.0
Ivanhoe,1905860.0
Ivanhoe,1662332.76
Ivanhoe,747220.0
Ivanhoe,1672840.0
Ivanhoe,738155.55
Ivanhoe,2502120.0
Ivanhoe,506455.0
Ivanhoe,1109180.0
Ivanhoe,520215.0
Ivanhoe,1242020.0
Ivanhoe,1311640.0
Ivanhoe,1254250.0
Ivanhoe,765450.0
Ivanhoe,1264555.0
Ivanhoe,760642.0
Ivanhoe,1805785.0
Ivanhoe,1299840.0
Ivanhoe,800535.0
Ivanhoe,1560530.0
Ivanhoe,404941.6666666666
Ivanhoe,2032305.0
Ivanhoe,1420775.34
Ivanhoe,785130.0
Ivanhoe,1600560.0
Ivanhoe,851640.0
Ivanhoe,2414530.0
Ivanhoe,714274.0
Ivanhoe,780070.0
Ivanhoe,394261.6666666666
Kealba,579860.0
Kealba,620180.0
Kealba,549580.0
Kealba,613780.0
Kealba,536990.0
Kealba,884370.0
Kealba,575510.0
Kealba,550082.0
Kealba,551484.0
Kealba,704430.0
Kealba,551250.0
Kealba,610690.0
Kealba,514570.0
Kealba,548602.0
Keilor East,753120.0
Keilor East,646700.0
Keilor East,717086.0
Keilor East,677910.0
Keilor East,678250.0
Keilor East,861440.0
Keilor East,920760.0
Keilor East,730405.0
Keilor East,666322.0
Keilor East,836547.0
Keilor East,904393.33
Keilor East,923130.0
Keilor East,842990.0
Keilor East,739625.0
Keilor East,733577.0
Keilor East,699400.0
Keilor East,809885.0
Keilor East,629530.0
Keilor East,903428.88
Keilor East,893920.0
Keilor East,652030.0
Keilor East,871430.0
Keilor East,975400.0
Keilor East,978540.0
Keilor East,644600.0
Keilor East,739442.0
Keilor East,648542.0
Keilor East,812420.0
Keilor East,942200.0
Keilor East,508475.0
Keilor East,1220730.0
Keilor East,875000.0
Keilor East,551380.0
Keilor East,1264134.0
Keilor East,667915.0
Keilor East,553025.0
Keilor East,653480.0
Keilor East,1051024.0
Keilor East,857380.0
Keilor East,678298.0
Keilor East,900860.0
Keilor East,791190.0
Keilor East,682618.0
Keilor East,905797.76
Keilor East,859195.0
Keilor East,728048.0
Keilor East,789872.0
Keilor East,726240.0
Keilor East,813760.0
Keilor East,496930.0
Keilor East,761300.0
Keilor East,1058885.0
Keilor East,606212.0
Keilor East,834860.0
Keilor East,638515.0
Keilor East,863740.0
Keilor East,759160.0
Keilor East,851902.0
Keilor East,736810.0
Keilor East,850070.0
Keilor East,631790.0
Keilor East,676157.0
Keilor East,680846.0
Keilor East,800740.0
Keilor East,725790.0
Keilor East,842422.0
Keilor East,844235.0
Keilor East,1017088.88
Keilor East,704340.0
Keilor East,715240.0
Keilor East,797037.0
Keilor East,724980.0
Kensington,1211070.0
Kensington,883700.0
Kensington,1154675.0
Kensington,1004638.3333333333
Kensington,1363065.0
Kensington,590205.0
Kensington,971565.0
Kensington,477536.4285714286
Kensington,437938.0952380952
Kensington,668245.0
Kensington,1417640.0
Kensington,1249495.0
Kensington,411358.9285714286
Kensington,1122500.0
Kensington,1246460.0
Kensington,1082520.0
Kensington,786720.0
Kensington,1646946.6666666665
Kensington,923445.0
Kensington,964615.0
Kensington,973075.0
Kensington,1143760.0
Kensington,942085.0
Kensington,1160600.0
Kensington,1799847.3809523806
Kensington,369327.5
Kensington,1382825.0
Kensington,370387.5
Kensington,1152755.0
Kensington,484439.23333333334
Kensington,860000.0
Kensington,511880.55
Kensington,900642.5
Kensington,370387.5
Kensington,873585.0
Kensington,1082830.0
Kensington,558012.55
Kensington,899535.0
Kensington,628740.0
Kensington,947255.0
Kensington,1582130.0
Kensington,839353.3333333333
Kensington,1799847.3809523806
Kensington,420750.0
Kensington,807790.0
Kensington,1262920.0
Kensington,1002015.0
Kensington,1095485.0
Kensington,445453.9285714286
Kensington,996205.0
Kensington,448448.9285714286
Kensington,1032630.0
Kensington,1402130.0
Kensington,865445.0
Kensington,413400.0
Kensington,1183190.0
Kensington,478710.0
Kensington,411358.9285714286
Kensington,1707775.0
Kensington,926485.0
Kensington,1238115.0
Kensington,837511.6666666665
Kensington,989225.0
Kensington,635151.4285714286
Kensington,633585.8
Kensington,455605.95238095237
Kensington,432241.4285714286
Kensington,1022950.0
Kensington,496264.76190476195
Kensington,960935.0
Kensington,1013570.0
Kensington,996970.0
Kensington,432241.4285714286
Kew,1645215.0
Kew,1235165.0
Kew,812045.0
Kew,671190.0
Kew,3248150.0
Kew,1511945.0
Kew,703887.5
Kew,2309695.0
Kew,649215.0
Kew,1911140.0
Kew,619245.3333333334
Kew,939822.5
Kew,515260.0
Kew,2363110.0
Kew,588205.0
Kew,747265.0
Kew,573082.5
Kew,2128690.0
Kew,3482750.0
Kew,1296495.0
Kew,598302.5
Kew,2155340.0
Kew,1601833.3333333335
Kew,3163430.0
Kew,2456970.0
Kew,1871505.0
Kew,2087480.0
Kew,1400635.0
Kew,807820.0
Kew,2179605.0
Kew,629110.0
Kew,1548665.0
Kew,2339900.0
Kew,1135330.0
Kew,1080765.0
Kew,4447615.0
Kew,2647390.0
Kew,5576640.0
Kew,583490.0
Kew,619250.0
Kew,1920820.0
Kew,525972.5
Kew,641570.0
Kew,2385150.0
Kew,1611620.0
Kew,624645.0
Kew,573082.5
Kew,1027835.0
Kew,799425.0
Kew,647817.5
Kew,2522430.0
Kew,1721390.0
Kew,844205.0
Kew,2393210.0
Kew,1309085.0
Kew,1947180.0
Kew,2634570.0
Kew,1461290.0
Kew,2614370.0
Kew,2524750.0
Kew,2473410.0
Kew,2113450.0
Kew,2305000.0
Kew,2676700.0
Kew,2621025.0
Kew,1347075.0
Kew,1290521.6666666665
Kew,867860.0
Kew,1431305.0
Kew,2731960.0
Kew,563795.0
Kew,3072170.0
Kew,619245.3333333334
Kew,1532160.0
Kew,2294955.0
Kew,3053600.0
Kew,2943710.0
Kew,2788860.0
Kew,2448720.0
Kew,649215.0
Kew,1088400.0
Kew,744845.0
Kew,1650623.333333333
Kew,1270090.0
Kew,2107598.6
Kew,1594120.0
Kew,708085.8333333335
Kew,2807900.0
Kew,1502150.0
Kew,2156710.0
Kew,1018365.0
Kew,1480360.0
Kew,1426630.0
Kew,2734880.0
Kew,2409520.0
Kew,2087900.0
Kew,3328710.0
Kew,840010.0
Kew,2799565.0
Kew,1571120.0
Kew,773080.0
Kew,798785.0
Kew,2465390.0
Kew,2776570.0
Kew,1435085.0
Kew,1743750.0
Kew,2369230.0
Kew,398730.0
Kew,2728350.0
Kew East,2009580.0
Kew East,632215.0
Kew East,1636230.0
Kew East,1982300.0
Kew East,630200.0
Kew East,1818610.0
Kew East,2138460.0
Kew East,2352560.0
Kew East,1673500.0
Kew East,1863305.0
Kew East,1408565.0
Kew East,1587290.0
Kew East,2479460.0
Kew East,1421140.0
Kew East,1710640.0
Kew East,3053570.0
Kew East,2053240.0
Kew East,630500.0
Kew East,1990380.0
Kew East,1689740.0
Kew East,1416745.0
Kew East,1465906.666666667
Kew East,1421140.0
Kew East,1508680.0
Kew East,1849090.0
Kew East,1415525.0
Kooyong,727905.0
Maidstone,932545.0
Maidstone,629473.3333333334
Maidstone,733845.0
Maidstone,891035.0
Maidstone,330001.8
Maidstone,680765.0
Maidstone,670520.0
Maidstone,903975.0
Maidstone,690495.0
